Complexity metrics,Sun, 23 Jun 2019 17:35:44 EDT
Method,ev(G),iv(G),LOC,V,v(G)
"org.apache.commons.io.output.XmlStreamWriterTest.checkXmlContent(String,String,String)",1,1,10,112,1
"org.apache.commons.io.output.XmlStreamWriterTest.checkXmlWriter(String,String)",1,1,4,24,1
"org.apache.commons.io.output.XmlStreamWriterTest.checkXmlWriter(String,String,String)",1,1,9,85,3
"org.apache.commons.io.output.XmlStreamWriterTest.createXmlContent(String,String)",1,1,8,66,2
"org.apache.commons.io.output.XmlStreamWriterTest.testDefaultEncoding()",1,1,7,76,1
"org.apache.commons.io.output.XmlStreamWriterTest.testEBCDICEncoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testEUC_JPEncoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testEmpty()",1,1,10,69,1
"org.apache.commons.io.output.XmlStreamWriterTest.testLatin15Encoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testLatin1Encoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testLatin7Encoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testNoXmlHeader()",1,1,4,24,1
"org.apache.commons.io.output.XmlStreamWriterTest.testUTF16BEEncoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testUTF16Encoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testUTF16LEEncoding()",1,1,3,15,1
"org.apache.commons.io.output.XmlStreamWriterTest.testUTF8Encoding()",1,1,3,15,1
"org.apache.commons.io.testtools.FileBasedTestCase.FileBasedTestCase(String)",1,1,3,8,1
"org.apache.commons.io.testtools.FileBasedTestCase.assertEqualContent(File,File)",1,2,35,312,2
"org.apache.commons.io.testtools.FileBasedTestCase.assertEqualContent(byte[],File)",1,3,18,279,4
"org.apache.commons.io.testtools.FileBasedTestCase.assertEqualContent(char[],File)",1,3,18,279,4
"org.apache.commons.io.testtools.FileBasedTestCase.checkFile(File,File)",1,1,5,31,1
"org.apache.commons.io.testtools.FileBasedTestCase.checkWrite(OutputStream)",1,2,10,57,2
"org.apache.commons.io.testtools.FileBasedTestCase.checkWrite(Writer)",1,2,10,57,2
"org.apache.commons.io.testtools.FileBasedTestCase.createFile(File,long)",2,1,14,101,2
"org.apache.commons.io.testtools.FileBasedTestCase.createLineBasedFile(File,String[])",2,3,13,146,4
"org.apache.commons.io.testtools.FileBasedTestCase.deleteFile(File)",1,2,6,39,2
"org.apache.commons.io.testtools.FileBasedTestCase.generateTestData(OutputStream,long)",1,2,8,83,2
"org.apache.commons.io.testtools.FileBasedTestCase.generateTestData(long)",1,2,9,72,2
"org.apache.commons.io.testtools.FileBasedTestCase.getTestDirectory()",1,2,7,48,2
"org.apache.commons.io.testtools.FileBasedTestCase.newFile(String)",1,2,11,39,2
"org.apache.commons.io.testtools.YellOnCloseInputStream.YellOnCloseInputStream(InputStream)",1,1,6,8,1
"org.apache.commons.io.testtools.YellOnCloseInputStream.close()",1,1,5,15,1
"org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.YellOnFlushAndCloseOutputStream(OutputStream,boolean,boolean)",1,1,10,39,1
"org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.close()",2,1,8,33,2
"org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.flush()",2,1,8,33,2
"org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.off()",1,1,4,13,1

Class,LOC,OCavg,V,WMC
"org.apache.commons.io.ByteOrderMark",148,2.25,"1,423",18
"org.apache.commons.io.ByteOrderMarkTestCase",99,1.00,"1,904",10
"org.apache.commons.io.Charsets",124,2.00,196,4
"org.apache.commons.io.CharsetsTestCase",38,1.00,262,7
"org.apache.commons.io.CopyUtils",278,1.18,797,13
"org.apache.commons.io.CopyUtilsTest",145,1.00,"1,880",14
"org.apache.commons.io.DemuxTestCase",103,1.25,"1,977",10
"org.apache.commons.io.DemuxTestCase.ReaderThread",40,1.33,267,4
"org.apache.commons.io.DemuxTestCase.WriterThread",35,1.50,206,3
"org.apache.commons.io.DirectoryWalker",533,1.69,"1,711",27
"org.apache.commons.io.DirectoryWalker.CancelException",52,1.00,168,4
"org.apache.commons.io.DirectoryWalkerTestCase",305,1.35,"7,358",27
"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker",43,1.60,330,8
"org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder",14,1.00,55,2
"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder",32,1.00,194,5
"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString",24,1.00,132,3
"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker",52,1.50,386,9
"org.apache.commons.io.DirectoryWalkerTestCaseJava4",293,1.29,"7,024",27
"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker",43,1.60,330,8
"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFalseFileFinder",14,1.00,55,2
"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder",32,1.00,194,5
"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker",52,1.50,386,9
"org.apache.commons.io.EndianUtils",423,1.06,"5,448",33
"org.apache.commons.io.EndianUtilsTest",229,1.04,"5,002",24
"org.apache.commons.io.FileCleaner",132,1.00,220,7
"org.apache.commons.io.FileCleanerTestCase",16,1.00,36,2
"org.apache.commons.io.FileCleaningTracker",164,1.62,"1,035",13
"org.apache.commons.io.FileCleaningTracker.Reaper",32,2.00,206,4
"org.apache.commons.io.FileCleaningTracker.Tracker",43,1.33,151,4
"org.apache.commons.io.FileCleaningTrackerTestCase",245,1.38,"3,932",22
"org.apache.commons.io.FileDeleteStrategy",101,1.40,404,7
"org.apache.commons.io.FileDeleteStrategy.ForceFileDeleteStrategy",25,1.00,48,2
"org.apache.commons.io.FileDeleteStrategyTestCase",100,1.00,971,8
"org.apache.commons.io.FileExistsException",34,1.00,82,3
"org.apache.commons.io.FileSystemUtils",474,3.62,"5,038",47
"org.apache.commons.io.FileSystemUtilsTestCase",427,1.18,"6,613",39
"org.apache.commons.io.FileSystemUtilsTestCase.MockFileSystemUtils",45,1.11,314,10
"org.apache.commons.io.FileUtils","2,706",2.73,"24,101",289
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase",100,1.30,"1,214",13
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase",159,1.64,"2,602",18
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase",127,1.00,"1,444",13
"org.apache.commons.io.FileUtilsFileNewerTestCase",122,1.22,"1,018",11
"org.apache.commons.io.FileUtilsListFilesTestCase",151,1.33,"2,432",12
"org.apache.commons.io.FileUtilsTestCase","2,081",1.12,"43,745",155
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker",24,1.25,133,5
"org.apache.commons.io.FileUtilsWaitForTestCase",28,1.00,116,4
"org.apache.commons.io.FilenameUtils","1,306",3.85,"11,053",150
"org.apache.commons.io.FilenameUtilsTestCase",829,1.03,"31,392",34
"org.apache.commons.io.FilenameUtilsWildcardTestCase",190,1.30,"4,991",13
"org.apache.commons.io.HexDump",130,3.50,"1,458",14
"org.apache.commons.io.HexDumpTest",203,6.00,"4,915",24
"org.apache.commons.io.IOCase",217,1.83,"1,230",22
"org.apache.commons.io.IOCaseTestCase",297,1.05,"6,667",22
"org.apache.commons.io.IOExceptionWithCause",43,1.50,110,3
"org.apache.commons.io.IOExceptionWithCauseTestCase",28,1.00,168,3
"org.apache.commons.io.IOUtils","2,384",1.69,"12,821",177
"org.apache.commons.io.IOUtilsCopyTestCase",266,1.00,"3,390",25
"org.apache.commons.io.IOUtilsTestCase",908,1.04,"14,415",76
"org.apache.commons.io.IOUtilsWriteTestCase",527,1.00,"8,147",56
"org.apache.commons.io.LineIterator",145,2.12,587,17
"org.apache.commons.io.LineIteratorTestCase",383,1.30,"3,819",35
"org.apache.commons.io.SelectorAdapter",42,1.00,136,9
"org.apache.commons.io.TaggedIOException",106,1.20,252,6
"org.apache.commons.io.TaggedIOExceptionTest",14,1.00,114,1
"org.apache.commons.io.ThreadMonitor",90,1.40,310,7
"org.apache.commons.io.ThreadMonitorTestCase",56,1.00,307,4
"org.apache.commons.io.comparator.AbstractFileComparator",49,1.67,102,5
"org.apache.commons.io.comparator.ComparatorAbstractTestCase",102,1.00,982,10
"org.apache.commons.io.comparator.CompositeFileComparator",92,2.75,606,11
"org.apache.commons.io.comparator.CompositeFileComparatorTest",60,1.00,710,5
"org.apache.commons.io.comparator.DefaultFileComparator",41,1.00,70,1
"org.apache.commons.io.comparator.DefaultFileComparatorTest",24,1.00,124,2
"org.apache.commons.io.comparator.DirectoryFileComparator",53,1.50,136,3
"org.apache.commons.io.comparator.DirectoryFileComparatorTest",39,1.00,174,4
"org.apache.commons.io.comparator.ExtensionFileComparator",85,1.25,335,5
"org.apache.commons.io.comparator.ExtensionFileComparatorTest",37,1.00,487,3
"org.apache.commons.io.comparator.LastModifiedFileComparator",52,3.00,171,3
"org.apache.commons.io.comparator.LastModifiedFileComparatorTest",47,2.00,375,4
"org.apache.commons.io.comparator.NameFileComparator",79,1.25,306,5
"org.apache.commons.io.comparator.NameFileComparatorTest",37,1.00,484,3
"org.apache.commons.io.comparator.PathFileComparator",80,1.25,306,5
"org.apache.commons.io.comparator.PathFileComparatorTest",37,1.00,484,3
"org.apache.commons.io.comparator.ReverseComparator",41,1.33,143,4
"org.apache.commons.io.comparator.SizeFileComparator",107,2.50,530,10
"org.apache.commons.io.comparator.SizeFileComparatorTest",55,1.00,586,4
"org.apache.commons.io.filefilter.AbstractFileFilter",40,1.00,92,3
"org.apache.commons.io.filefilter.AgeFileFilter",124,1.25,383,10
"org.apache.commons.io.filefilter.AndFileFilter",132,2.20,956,22
"org.apache.commons.io.filefilter.AndFileFilterTestCase",246,1.08,"3,661",14
"org.apache.commons.io.filefilter.CanReadFileFilter",66,1.00,95,2
"org.apache.commons.io.filefilter.CanWriteFileFilter",55,1.00,70,2
"org.apache.commons.io.filefilter.ConditionalFileFilterAbstractTestCase",127,1.71,"2,658",12
"org.apache.commons.io.filefilter.DelegateFileFilter",78,2.00,423,10
"org.apache.commons.io.filefilter.DirectoryFileFilter",48,1.00,66,2
"org.apache.commons.io.filefilter.EmptyFileFilter",59,1.50,162,3
"org.apache.commons.io.filefilter.FalseFileFilter",46,1.00,69,3
"org.apache.commons.io.filefilter.FileFileFilter",37,1.00,50,2
"org.apache.commons.io.filefilter.FileFilterTestCase","1,046",1.10,"23,482",56
"org.apache.commons.io.filefilter.FileFilterUtils",718,1.40,"2,535",60
"org.apache.commons.io.filefilter.HiddenFileFilter",51,1.00,70,2
"org.apache.commons.io.filefilter.IOFileFilterAbstractTestCase",71,1.89,"1,783",17
"org.apache.commons.io.filefilter.IOFileFilterAbstractTestCase.TesterFalseFileFilter",22,1.00,150,5
"org.apache.commons.io.filefilter.IOFileFilterAbstractTestCase.TesterTrueFileFilter",22,1.00,150,5
"org.apache.commons.io.filefilter.MagicNumberFileFilter",238,2.33,"1,050",14
"org.apache.commons.io.filefilter.NameFileFilter",157,2.44,912,22
"org.apache.commons.io.filefilter.NotFileFilter",53,1.25,190,5
"org.apache.commons.io.filefilter.OrFileFilter",125,2.00,861,20
"org.apache.commons.io.filefilter.OrFileFilterTestCase",246,1.08,"3,661",14
"org.apache.commons.io.filefilter.PrefixFileFilter",162,2.44,912,22
"org.apache.commons.io.filefilter.RegexFileFilter",89,2.00,371,10
"org.apache.commons.io.filefilter.RegexFileFilterTestCase",78,1.40,"1,094",7
"org.apache.commons.io.filefilter.SizeFileFilter",80,1.75,302,7
"org.apache.commons.io.filefilter.SuffixFileFilter",163,2.44,917,22
"org.apache.commons.io.filefilter.TrueFileFilter",45,1.00,69,3
"org.apache.commons.io.filefilter.WildcardFileFilter",163,2.44,906,22
"org.apache.commons.io.filefilter.WildcardFilter",108,2.80,491,14
"org.apache.commons.io.input.AutoCloseInputStream",67,1.25,127,5
"org.apache.commons.io.input.AutoCloseInputStreamTest",72,1.83,"1,049",11
"org.apache.commons.io.input.BOMInputStream",357,2.28,"2,349",41
"org.apache.commons.io.input.BOMInputStreamTest",306,1.09,"7,058",36
"org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream",17,1.00,82,3
"org.apache.commons.io.input.BoundedInputStream",188,1.50,"1,104",21
"org.apache.commons.io.input.BoundedInputStreamTest",63,2.00,"1,196",8
"org.apache.commons.io.input.BrokenInputStream",78,1.00,160,7
"org.apache.commons.io.input.BrokenInputStreamTest",64,1.00,446,6
"org.apache.commons.io.input.CharSequenceInputStream",160,2.00,"1,940",28
"org.apache.commons.io.input.CharSequenceInputStreamTest",122,1.46,"2,092",19
"org.apache.commons.io.input.CharSequenceReader",132,2.00,949,18
"org.apache.commons.io.input.CharSequenceReaderTest",98,1.22,"1,729",11
"org.apache.commons.io.input.ClassLoaderObjectInputStream",72,1.67,325,5
"org.apache.commons.io.input.ClassLoaderObjectInputStreamTest",35,1.00,272,3
"org.apache.commons.io.input.CloseShieldInputStream",30,1.00,33,2
"org.apache.commons.io.input.CloseShieldInputStreamTest",30,1.00,235,3
"org.apache.commons.io.input.ClosedInputStream",26,1.00,39,1
"org.apache.commons.io.input.ClosedInputStreamTest",11,1.00,36,1
"org.apache.commons.io.input.CountingInputStream",112,1.43,449,10
"org.apache.commons.io.input.CountingInputStreamTest",139,1.00,"2,192",11
"org.apache.commons.io.input.DemuxInputStream",58,1.67,185,5
"org.apache.commons.io.input.NullInputStream",298,1.94,"1,536",31
"org.apache.commons.io.input.NullInputStreamTest",184,1.78,"3,083",16
"org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream",19,1.25,245,5
"org.apache.commons.io.input.NullReader",282,1.87,"1,376",28
"org.apache.commons.io.input.NullReaderTest",181,1.78,"2,947",16
"org.apache.commons.io.input.NullReaderTest.TestNullReader",19,1.25,245,5
"org.apache.commons.io.input.ProxyInputStream",200,1.15,872,15
"org.apache.commons.io.input.ProxyReader",221,1.21,"1,060",17
"org.apache.commons.io.input.ProxyReaderTest",33,1.00,437,3
"org.apache.commons.io.input.ProxyReaderTest.CustomNullReader",14,1.67,131,5
"org.apache.commons.io.input.ProxyReaderTest.ProxyReaderImpl",6,1.00,19,1
"org.apache.commons.io.input.ReaderInputStream",250,2.00,"1,679",24
"org.apache.commons.io.input.ReaderInputStreamTest",106,1.60,"1,668",16
"org.apache.commons.io.input.ReversedLinesFileReader",137,3.00,"3,479",15
"org.apache.commons.io.input.ReversedLinesFileReader.FilePart",136,4.40,"1,792",22
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamBlockSize",133,1.21,"2,280",23
"org.apache.commons.io.input.ReversedLinesFileReaderTestParamFile",65,1.75,774,7
"org.apache.commons.io.input.ReversedLinesFileReaderTestSimple",30,1.00,304,4
"org.apache.commons.io.input.SwappedDataInputStream",204,1.12,737,18
"org.apache.commons.io.input.SwappedDataInputStreamTest",96,1.06,"1,196",18
"org.apache.commons.io.input.TaggedInputStream",85,1.00,129,4
"org.apache.commons.io.input.TaggedInputStreamTest",97,1.00,"1,028",4
"org.apache.commons.io.input.Tailer",414,1.94,"2,824",33
"org.apache.commons.io.input.TailerListenerAdapter",40,1.00,26,5
"org.apache.commons.io.input.TailerTest",249,1.58,"5,133",19
"org.apache.commons.io.input.TailerTest.TestTailerListener",32,1.00,215,7
"org.apache.commons.io.input.TeeInputStream",120,1.67,525,10
"org.apache.commons.io.input.TeeInputStreamTest",63,1.00,"1,136",8
"org.apache.commons.io.input.XmlStreamReader",699,3.00,"7,995",69
"org.apache.commons.io.input.XmlStreamReaderException",103,1.00,260,7
"org.apache.commons.io.input.XmlStreamReaderTest",361,1.44,"8,257",36
"org.apache.commons.io.input.XmlStreamReaderUtilitiesTest",278,1.00,"7,411",22
"org.apache.commons.io.input.XmlStreamReaderUtilitiesTest.MockXmlStreamReader",6,1.00,48,1
"org.apache.commons.io.input.compatibility.XmlStreamReader",658,3.15,"9,068",82
"org.apache.commons.io.input.compatibility.XmlStreamReaderException",60,1.00,156,3
"org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest",20,1.00,209,2
"org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest.MockXmlStreamReader",6,1.00,48,1
"org.apache.commons.io.monitor.AbstractMonitorTestCase",116,1.38,"1,412",11
"org.apache.commons.io.monitor.CollectionFileListener",145,1.06,486,17
"org.apache.commons.io.monitor.FileAlterationListenerAdaptor",65,1.00,62,8
"org.apache.commons.io.monitor.FileAlterationMonitor",158,2.08,868,25
"org.apache.commons.io.monitor.FileAlterationMonitorTestCase",137,1.29,"1,603",9
"org.apache.commons.io.monitor.FileAlterationObserver",407,2.50,"3,112",55
"org.apache.commons.io.monitor.FileAlterationObserverTestCase",329,1.00,"6,881",10
"org.apache.commons.io.monitor.FileEntry",223,1.32,990,25
"org.apache.commons.io.output.BrokenOutputStream",57,1.00,117,5
"org.apache.commons.io.output.BrokenOutputStreamTest",48,1.00,334,4
"org.apache.commons.io.output.ByteArrayOutputStream",309,2.20,"2,482",33
"org.apache.commons.io.output.ByteArrayOutputStreamTestCase",106,2.14,"1,574",15
"org.apache.commons.io.output.CloseShieldOutputStream",30,1.00,33,2
"org.apache.commons.io.output.CloseShieldOutputStreamTest",35,1.00,230,3
"org.apache.commons.io.output.ClosedOutputStream",27,1.00,59,1
"org.apache.commons.io.output.ClosedOutputStreamTest",16,1.00,41,1
"org.apache.commons.io.output.CountingOutputStream",95,1.33,315,8
"org.apache.commons.io.output.CountingOutputStreamTest",70,2.25,"1,166",9
"org.apache.commons.io.output.DeferredFileOutputStream",218,1.50,778,15
"org.apache.commons.io.output.DeferredFileOutputStreamTest",304,1.00,"3,224",12
"org.apache.commons.io.output.DemuxOutputStream",69,1.75,218,7
"org.apache.commons.io.output.FileWriterWithEncoding",280,1.30,"1,382",26
"org.apache.commons.io.output.FileWriterWithEncodingTest",169,1.33,"1,668",12
"org.apache.commons.io.output.LockableFileWriter",316,1.40,"1,788",28
"org.apache.commons.io.output.LockableFileWriterTest",186,1.00,"1,731",10
"org.apache.commons.io.output.NullOutputStream",41,1.00,63,3
"org.apache.commons.io.output.NullOutputStreamTest",22,1.00,174,2
"org.apache.commons.io.output.NullWriter",108,1.00,141,11
"org.apache.commons.io.output.NullWriterTest",22,1.00,178,2
"org.apache.commons.io.output.ProxyOutputStream",137,1.11,498,10
"org.apache.commons.io.output.ProxyOutputStreamTest",29,1.25,224,5
"org.apache.commons.io.output.ProxyWriter",235,1.21,"1,145",17
"org.apache.commons.io.output.ProxyWriterTest",102,1.00,902,9
"org.apache.commons.io.output.StringBuilderWriter",125,1.25,393,15
"org.apache.commons.io.output.StringBuilderWriterTest",107,1.00,"1,438",13
"org.apache.commons.io.output.TaggedOutputStream",85,1.00,127,4
"org.apache.commons.io.output.TaggedOutputStreamTest",85,1.00,819,3
"org.apache.commons.io.output.TeeOutputStream",80,1.00,348,6
"org.apache.commons.io.output.TeeOutputStreamTest",66,1.80,"1,062",9
"org.apache.commons.io.output.TeeOutputStreamTest.ExceptionOnCloseByteArrayOutputStream",6,1.00,28,1
"org.apache.commons.io.output.TeeOutputStreamTest.RecordCloseByteArrayOutputStream",8,1.00,43,1
